date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:33:48	280/280	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-bg_highlight-soft_75_cccccc_1x100.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/jquery-ui.css)
10:33:48	262/262	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_e6e6e6_1x400.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/jquery-ui.css)
10:33:48	262/262	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_dadada_1x400.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_dadada_1x400.png	(from https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/jquery-ui.css)
10:33:49	207/207	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png	(from https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/jquery-ui.css)
10:33:49	335/335	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_55_fbf9ee_1x400.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/jquery-ui.css)
10:33:49	332/332	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_95_fef1ec_1x400.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/jquery-ui.css)
10:33:49	6922/6922	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-icons_222222_256x240.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-icons_222222_256x240.png	(from https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/jquery-ui.css)
10:33:50	6999/6999	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-icons_888888_256x240.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-icons_888888_256x240.png	(from https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/jquery-ui.css)
10:33:50	6992/6992	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-icons_454545_256x240.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-icons_454545_256x240.png	(from https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/jquery-ui.css)
10:33:50	4549/4549	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-icons_2e83ff_256x240.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-icons_2e83ff_256x240.png	(from https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/jquery-ui.css)
10:33:50	4549/4549	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-icons_cd0a0a_256x240.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/images/ui-icons_cd0a0a_256x240.png	(from https://bracketweb.com/zeinet-html/main-html/assets/vendors/jquery-ui/jquery-ui.css)
10:33:51	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Oct%202025%2004:33:51%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/vendors/timepicker/images/ui-icons_444444_256x240.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/vendors/timepicker/images/ui-icons_444444_256x240.png	(from https://bracketweb.com/zeinet-html/main-html/assets/vendors/timepicker/timePicker.css)
10:33:51	15105/15105	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/loader.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/loader.png	(from https://bracketweb.com/zeinet-html/main-html/assets/css/zeinet.css)
10:33:52	2382/2382	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/main-slider-three-shape-1.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/main-slider-three-shape-1.png	(from https://bracketweb.com/zeinet-html/main-html/assets/css/zeinet.css)
10:33:52	1099/1099	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/live-sports-toggle-shape.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/live-sports-toggle-shape.png	(from https://bracketweb.com/zeinet-html/main-html/assets/css/zeinet.css)
10:33:52	2189/2189	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/free-access-shape-4.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/free-access-shape-4.png	(from https://bracketweb.com/zeinet-html/main-html/assets/css/zeinet.css)
10:33:53	84777/84777	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/index4.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/index4.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:53	159763/159763	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/home-showcase/home-1-4.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/home-showcase/home-1-4.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:54	66590/66590	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/index4-one-page.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/index4-one-page.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:54	84862/84862	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/index4-dark.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/index4-dark.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:54	94205/94205	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/index5.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/index5.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:55	75890/75890	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/index5-one-page.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/index5-one-page.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:55	178269/178269	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/home-showcase/home-1-5.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/home-showcase/home-1-5.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:55	94289/94289	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/index5-dark.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/index5-dark.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:55	45065/45065	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/home-showcase/home-1-1.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/home-showcase/home-1-1.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:56	90140/90140	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/index-one-page.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/index-one-page.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:56	109784/109784	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/index-dark.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/index-dark.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:56	103297/103297	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/index2.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/index2.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:56	46343/46343	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/home-showcase/home-1-2.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/home-showcase/home-1-2.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:57	83656/83656	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/index2-one-page.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/index2-one-page.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:57	103361/103361	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/index2-dark.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/index2-dark.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:57	44555/44555	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/home-showcase/home-1-3.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/home-showcase/home-1-3.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:58	101741/101741	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/index3.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/index3.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:58	101875/101875	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/index3-dark.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/index3-dark.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:58	42184/42184	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/home-showcase/home-boxed.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/home-showcase/home-boxed.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:58	77347/77347	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/index-boxed.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/index-boxed.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:59	110240/110240	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/index-rtl.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/index-rtl.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:59	126105/126105	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/home-showcase/home-rtl.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/home-showcase/home-rtl.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:59	44716/44716	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/team.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/team.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:33:59	48737/48737	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/team-carousel.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/team-carousel.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:00	45191/45191	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/gallery.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/gallery.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:00	45546/45546	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/gallery-carousel.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/gallery-carousel.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:00	52872/52872	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/packages-02.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/packages-02.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:01	49642/49642	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/testimonials.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/testimonials.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:01	46132/46132	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/faq.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/faq.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:01	39191/39191	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/404.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/404.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:02	50285/50285	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/services-carousel.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/services-carousel.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:02	48515/48515	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/tv-streaming.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/tv-streaming.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:02	55338/55338	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/news-carousel.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/news-carousel.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:02	54756/54756	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/news-sidebar.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/news-sidebar.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:03	41668/41668	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/news-sidebar-left.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/news-sidebar-left.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:03	58207/58207	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/products.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/products.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:03	49813/49813	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/product-details.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/product-details.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:04	54161/54161	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/checkout.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/checkout.html	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:04	1322/1322	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/icon/main-slider-icon.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/icon/main-slider-icon.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:05	164739/164739	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/main-slider-1-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/main-slider-1-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:06	27596/27596	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/feature-one-shape-1.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/feature-one-shape-1.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:06	152118/152118	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/main-slider-1-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/main-slider-1-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:06	161228/161228	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/main-slider-1-3.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/main-slider-1-3.jpg	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:07	29151/29151	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/about-1.1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/about-1.1.jpg	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:07	39391/39391	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/about-1.2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/about-1.2.jpg	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:08	81232/81232	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/why-choose-one-shape-1.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/why-choose-one-shape-1.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:08	68675/68675	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/why-choose-one-shape-2.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/why-choose-one-shape-2.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:08	244108/244108	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/save-money-bg.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/save-money-bg.jpg	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:08	1358/1358	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/icon/save-money-video-arrow.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/icon/save-money-video-arrow.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:09	209952/209952	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/save-money-shape-1.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/save-money-shape-1.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:09	162625/162625	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/testimonial-one-bg.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/testimonial-one-bg.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:09	1149/1149	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/testimonial-one-shape-1.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/testimonial-one-shape-1.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:09	1434/1434	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/testimonial-one-shape-2.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/testimonial-one-shape-2.png	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:09	8576/8576	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/testimonial/testimonial-1-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/testimonial/testimonial-1-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:10	8898/8898	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/testimonial/testimonial-1-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/testimonial/testimonial-1-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:10	9033/9033	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/testimonial/testimonial-1-3.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/testimonial/testimonial-1-3.jpg	(from https://bracketweb.com/zeinet-html/main-html/index.html)
10:34:10	7543/7543	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/testimonial/testimonial-1-4.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/testimonial/testimonial-1-4.jpg	(from https://bracketweb.com/zeinet-html/main-html/index.html)
